profile;month;day_type;interval;value_kwh_per_1m_kwh
L25;3;FT;17:45-18:00;40.14166666666667
L25;3;FT;18:00-18:15;44.175000000000004
L25;3;FT;18:15-18:30;48.208333333333336
L25;3;FT;18:30-18:45;51.800000000000004
L25;3;FT;18:45-19:00;54.56666666666666
L25;3;FT;19:00-19:15;56.15
L25;3;FT;19:15-19:30;56.458333333333336
L25;3;FT;19:30-19:45;55.475
L25;3;FT;19:45-20:00;53.18333333333334
L25;3;FT;20:00-20:15;49.65
L25;3;FT;20:15-20:30;45.36666666666667
L25;3;FT;20:30-20:45;40.916666666666664
L25;3;FT;20:45-21:00;36.90833333333333
L25;3;FT;21:00-21:15;33.73333333333333
L25;3;FT;21:15-21:30;31.358333333333334
L25;3;FT;21:30-21:45;29.558333333333334
L25;3;FT;21:45-22:00;28.108333333333334
L25;3;FT;22:00-22:15;26.8
L25;3;FT;22:15-22:30;25.558333333333334
L25;3;FT;22:30-22:45;24.349999999999998
L25;3;FT;22:45-23:00;23.075
L25;3;FT;23:00-23:15;21.733333333333334
L25;3;FT;23:15-23:30;20.366666666666664
L25;3;FT;23:30-23:45;19.116666666666667
L25;3;FT;23:45-00:00;18.075
L25;3;WT;00:00-00:15;17.925
L25;3;WT;00:15-00:30;17.158333333333335
L25;3;WT;00:30-00:45;16.508333333333336
L25;3;WT;00:45-01:00;15.975
L25;3;WT;01:00-01:15;15.558333333333332
L25;3;WT;01:15-01:30;15.241666666666667
L25;3;WT;01:30-01:45;15.008333333333333
L25;3;WT;01:45-02:00;14.816666666666668
L25;3;WT;02:00-02:15;14.674999999999999
L25;3;WT;02:15-02:30;14.566666666666668
L25;3;WT;02:30-02:45;14.466666666666667
L25;3;WT;02:45-03:00;14.366666666666667
L25;3;WT;03:00-03:15;14.241666666666667
L25;3;WT;03:15-03:30;14.108333333333334
L25;3;WT;03:30-03:45;13.991666666666667
L25;3;WT;03:45-04:00;13.891666666666666
L25;3;WT;04:00-04:15;13.85
L25;3;WT;04:15-04:30;13.858333333333334
L25;3;WT;04:30-04:45;13.933333333333332
L25;3;WT;04:45-05:00;14.125
L25;3;WT;05:00-05:15;14.433333333333332
L25;3;WT;05:15-05:30;14.916666666666666
L25;3;WT;05:30-05:45;15.616666666666665
L25;3;WT;05:45-06:00;16.591666666666665
L25;3;WT;06:00-06:15;17.900000000000002
L25;3;WT;06:15-06:30;19.633333333333333
L25;3;WT;06:30-06:45;21.916666666666668
L25;3;WT;06:45-07:00;24.849999999999998
L25;3;WT;07:00-07:15;28.5
L25;3;WT;07:15-07:30;32.69166666666667
L25;3;WT;07:30-07:45;37.199999999999996
L25;3;WT;07:45-08:00;41.766666666666666
L25;3;WT;08:00-08:15;46.125
L25;3;WT;08:15-08:30;49.875
L25;3;WT;08:30-08:45;52.550000000000004
L25;3;WT;08:45-09:00;53.64166666666667
L25;3;WT;09:00-09:15;52.916666666666664
L25;3;WT;09:15-09:30;50.725
L25;3;WT;09:30-09:45;47.68333333333334
L25;3;WT;09:45-10:00;44.375
L25;3;WT;10:00-10:15;41.324999999999996
L25;3;WT;10:15-10:30;38.81666666666667
L25;3;WT;10:30-10:45;37.041666666666664
L25;3;WT;10:45-11:00;36.28333333333333
L25;3;WT;11:00-11:15;36.574999999999996
L25;3;WT;11:15-11:30;37.40833333333333
L25;3;WT;11:30-11:45;38.15833333333333
L25;3;WT;11:45-12:00;38.13333333333333
L25;3;WT;12:00-12:15;36.88333333333333
L25;3;WT;12:15-12:30;34.775
L25;3;WT;12:30-12:45;32.324999999999996
L25;3;WT;12:45-13:00;30.108333333333334
L25;3;WT;13:00-13:15;28.53333333333333
L25;3;WT;13:15-13:30;27.575
L25;3;WT;13:30-13:45;27.041666666666668
L25;3;WT;13:45-14:00;26.78333333333333
L25;3;WT;14:00-14:15;26.641666666666666
L25;3;WT;14:15-14:30;26.558333333333334
L25;3;WT;14:30-14:45;26.51666666666667
L25;3;WT;14:45-15:00;26.483333333333334
L25;3;WT;15:00-15:15;26.416666666666668
L25;3;WT;15:15-15:30;26.375
L25;3;WT;15:30-15:45;26.383333333333336
L25;3;WT;15:45-16:00;26.474999999999998
L25;3;WT;16:00-16:15;26.7
L25;3;WT;16:15-16:30;27.175
L25;3;WT;16:30-16:45;28.03333333333333
L25;3;WT;16:45-17:00;29.40833333333333
L25;3;WT;17:00-17:15;31.399999999999995
L25;3;WT;17:15-17:30;34.016666666666666
L25;3;WT;17:30-17:45;37.21666666666667
L25;3;WT;17:45-18:00;40.983333333333334
L25;3;WT;18:00-18:15;45.208333333333336
L25;3;WT;18:15-18:30;49.43333333333334
L25;3;WT;18:30-18:45;53.166666666666664
L25;3;WT;18:45-19:00;55.883333333333326
L25;3;WT;19:00-19:15;57.19166666666666
L25;3;WT;19:15-19:30;57.074999999999996
L25;3;WT;19:30-19:45;55.64166666666667
L25;3;WT;19:45-20:00;53.025
L25;3;WT;20:00-20:15;49.39166666666667
L25;3;WT;20:15-20:30;45.15833333333333
L25;3;WT;20:30-20:45;40.824999999999996
L25;3;WT;20:45-21:00;36.891666666666666
L25;3;WT;21:00-21:15;33.75
L25;3;WT;21:15-21:30;31.325
L25;3;WT;21:30-21:45;29.45
L25;3;WT;21:45-22:00;27.95
L25;3;WT;22:00-22:15;26.65833333333333
L25;3;WT;22:15-22:30;25.491666666666664
L25;3;WT;22:30-22:45;24.416666666666668
L25;3;WT;22:45-23:00;23.316666666666663
L25;3;WT;23:00-23:15;22.15833333333333
L25;3;WT;23:15-23:30;21.008333333333333
L25;3;WT;23:30-23:45;19.875
L25;3;WT;23:45-00:00;18.841666666666665
L25;4;SA;00:00-00:15;17.85
L25;4;SA;00:15-00:30;17.35
L25;4;SA;00:30-00:45;17
L25;4;SA;00:45-01:00;16.675
L25;4;SA;01:00-01:15;16.325
L25;4;SA;01:15-01:30;15.975
L25;4;SA;01:30-01:45;15.6
L25;4;SA;01:45-02:00;15.275
L25;4;SA;02:00-02:15;15
L25;4;SA;02:15-02:30;14.775
L25;4;SA;02:30-02:45;14.575
L25;4;SA;02:45-03:00;14.35
L25;4;SA;03:00-03:15;14.15
L25;4;SA;03:15-03:30;13.925
L25;4;SA;03:30-03:45;13.775
L25;4;SA;03:45-04:00;13.675
L25;4;SA;04:00-04:15;13.65
L25;4;SA;04:15-04:30;13.675
L25;4;SA;04:30-04:45;13.775
L25;4;SA;04:45-05:00;13.9
L25;4;SA;05:00-05:15;14.025
L25;4;SA;05:15-05:30;14.15
L25;4;SA;05:30-05:45;14.35
L25;4;SA;05:45-06:00;14.6
L25;4;SA;06:00-06:15;14.975
L25;4;SA;06:15-06:30;15.725
L25;4;SA;06:30-06:45;17.2
L25;4;SA;06:45-07:00;19.675
L25;4;SA;07:00-07:15;23.35
L25;4;SA;07:15-07:30;27.9
L25;4;SA;07:30-07:45;32.85
L25;4;SA;07:45-08:00;37.75
L25;4;SA;08:00-08:15;42.15
L25;4;SA;08:15-08:30;45.8
L25;4;SA;08:30-08:45;48.425
L25;4;SA;08:45-09:00;49.8
L25;4;SA;09:00-09:15;49.725
L25;4;SA;09:15-09:30;48.525
L25;4;SA;09:30-09:45;46.55
L25;4;SA;09:45-10:00;44.225
L25;4;SA;10:00-10:15;41.9
L25;4;SA;10:15-10:30;39.9
L25;4;SA;10:30-10:45;38.5
L25;4;SA;10:45-11:00;37.975
L25;4;SA;11:00-11:15;38.475
L25;4;SA;11:15-11:30;39.475
L25;4;SA;11:30-11:45;40.325
L25;4;SA;11:45-12:00;40.3
L25;4;SA;12:00-12:15;38.95
L25;4;SA;12:15-12:30;36.675
L25;4;SA;12:30-12:45;33.975
L25;4;SA;12:45-13:00;31.5
L25;4;SA;13:00-13:15;29.625
L25;4;SA;13:15-13:30;28.275
L25;4;SA;13:30-13:45;27.2
L25;4;SA;13:45-14:00;26.175
L25;4;SA;14:00-14:15;25
L25;4;SA;14:15-14:30;23.825
L25;4;SA;14:30-14:45;22.775
L25;4;SA;14:45-15:00;22
L25;4;SA;15:00-15:15;21.65
L25;4;SA;15:15-15:30;21.575
L25;4;SA;15:30-15:45;21.675
L25;4;SA;15:45-16:00;21.775
L25;4;SA;16:00-16:15;21.775
L25;4;SA;16:15-16:30;21.825
L25;4;SA;16:30-16:45;22.125
L25;4;SA;16:45-17:00;22.925
L25;4;SA;17:00-17:15;24.35
L25;4;SA;17:15-17:30;26.425
L25;4;SA;17:30-17:45;29.05
L25;4;SA;17:45-18:00;32.2
L25;4;SA;18:00-18:15;35.725
L25;4;SA;18:15-18:30;39.325
L25;4;SA;18:30-18:45;42.675
L25;4;SA;18:45-19:00;45.4
L25;4;SA;19:00-19:15;47.175
L25;4;SA;19:15-19:30;47.925
L25;4;SA;19:30-19:45;47.65
L25;4;SA;19:45-20:00;46.325
L25;4;SA;20:00-20:15;43.95
L25;4;SA;20:15-20:30;40.925
L25;4;SA;20:30-20:45;37.625
L25;4;SA;20:45-21:00;34.5
L25;4;SA;21:00-21:15;31.85
L25;4;SA;21:15-21:30;29.7
L25;4;SA;21:30-21:45;27.9
L25;4;SA;21:45-22:00;26.4
L25;4;SA;22:00-22:15;25.075
L25;4;SA;22:15-22:30;23.875
L25;4;SA;22:30-22:45;22.725
L25;4;SA;22:45-23:00;21.525
L25;4;SA;23:00-23:15;20.275
L25;4;SA;23:15-23:30;19.025
L25;4;SA;23:30-23:45;17.875
L25;4;SA;23:45-00:00;16.9
L25;4;FT;00:00-00:15;16.2
L25;4;FT;00:15-00:30;15.675
L25;4;FT;00:30-00:45;15.325
L25;4;FT;00:45-01:00;15.05
L25;4;FT;01:00-01:15;14.8
L25;4;FT;01:15-01:30;14.55
L25;4;FT;01:30-01:45;14.325
L25;4;FT;01:45-02:00;14.125
L25;4;FT;02:00-02:15;13.95
L25;4;FT;02:15-02:30;13.825
L25;4;FT;02:30-02:45;13.725
L25;4;FT;02:45-03:00;13.675
L25;4;FT;03:00-03:15;13.65
L25;4;FT;03:15-03:30;13.65
L25;4;FT;03:30-03:45;13.675
L25;4;FT;03:45-04:00;13.675
L25;4;FT;04:00-04:15;13.625
L25;4;FT;04:15-04:30;13.575
L25;4;FT;04:30-04:45;13.575
L25;4;FT;04:45-05:00;13.675
L25;4;FT;05:00-05:15;13.875
L25;4;FT;05:15-05:30;14.325
L25;4;FT;05:30-05:45;15.075
L25;4;FT;05:45-06:00;16.2
L25;4;FT;06:00-06:15;17.825
L25;4;FT;06:15-06:30;19.95
L25;4;FT;06:30-06:45;22.65
L25;4;FT;06:45-07:00;25.925
L25;4;FT;07:00-07:15;29.825
L25;4;FT;07:15-07:30;34.075
L25;4;FT;07:30-07:45;38.45
L25;4;FT;07:45-08:00;42.6
L25;4;FT;08:00-08:15;46.325
L25;4;FT;08:15-08:30;49.25
L25;4;FT;08:30-08:45;51.15
L25;4;FT;08:45-09:00;51.65
L25;4;FT;09:00-09:15;50.6
L25;4;FT;09:15-09:30;48.35
L25;4;FT;09:30-09:45;45.375
L25;4;FT;09:45-10:00;42.15
L25;4;FT;10:00-10:15;39.125
L25;4;FT;10:15-10:30;36.6
L25;4;FT;10:30-10:45;34.9
L25;4;FT;10:45-11:00;34.275
L25;4;FT;11:00-11:15;34.85
L25;4;FT;11:15-11:30;36.075
L25;4;FT;11:30-11:45;37.2
L25;4;FT;11:45-12:00;37.525
L25;4;FT;12:00-12:15;36.5
L25;4;FT;12:15-12:30;34.525
L25;4;FT;12:30-12:45;32.125
L25;4;FT;12:45-13:00;29.875
L25;4;FT;13:00-13:15;28.225
L25;4;FT;13:15-13:30;27.15
L25;4;FT;13:30-13:45;26.425
L25;4;FT;13:45-14:00;25.925
L25;4;FT;14:00-14:15;25.5
L25;4;FT;14:15-14:30;25.125
L25;4;FT;14:30-14:45;24.8
L25;4;FT;14:45-15:00;24.55
L25;4;FT;15:00-15:15;24.35
L25;4;FT;15:15-15:30;24.175
L25;4;FT;15:30-15:45;24.025
L25;4;FT;15:45-16:00;23.85
L25;4;FT;16:00-16:15;23.675
L25;4;FT;16:15-16:30;23.625
L25;4;FT;16:30-16:45;23.95
L25;4;FT;16:45-17:00;24.775
L25;4;FT;17:00-17:15;26.3
L25;4;FT;17:15-17:30;28.5
L25;4;FT;17:30-17:45;31.325
L25;4;FT;17:45-18:00;34.725
L25;4;FT;18:00-18:15;38.625
L25;4;FT;18:15-18:30;42.575
L25;4;FT;18:30-18:45;46.15
L25;4;FT;18:45-19:00;48.85
L25;4;FT;19:00-19:15;50.35
L25;4;FT;19:15-19:30;50.675
L25;4;FT;19:30-19:45;49.975
L25;4;FT;19:45-20:00;48.4
L25;4;FT;20:00-20:15;46.1
L25;4;FT;20:15-20:30;43.35
L25;4;FT;20:30-20:45;40.4
L25;4;FT;20:45-21:00;37.525
L25;4;FT;21:00-21:15;34.9
L25;4;FT;21:15-21:30;32.575
L25;4;FT;21:30-21:45;30.525
L25;4;FT;21:45-22:00;28.725
L25;4;FT;22:00-22:15;27.1
L25;4;FT;22:15-22:30;25.625
L25;4;FT;22:30-22:45;24.25
L25;4;FT;22:45-23:00;22.925
L25;4;FT;23:00-23:15;21.6
L25;4;FT;23:15-23:30;20.3
L25;4;FT;23:30-23:45;19.1
L25;4;FT;23:45-00:00;18.075
L25;4;WT;00:00-00:15;17.575
L25;4;WT;00:15-00:30;16.775
L25;4;WT;00:30-00:45;16.075
L25;4;WT;00:45-01:00;15.525
L25;4;WT;01:00-01:15;15.075
L25;4;WT;01:15-01:30;14.775
L25;4;WT;01:30-01:45;14.525
L25;4;WT;01:45-02:00;14.35
L25;4;WT;02:00-02:15;14.225
L25;4;WT;02:15-02:30;14.1
L25;4;WT;02:30-02:45;14
L25;4;WT;02:45-03:00;13.9
L25;4;WT;03:00-03:15;13.775
L25;4;WT;03:15-03:30;13.625
L25;4;WT;03:30-03:45;13.525
L25;4;WT;03:45-04:00;13.425
L25;4;WT;04:00-04:15;13.4
L25;4;WT;04:15-04:30;13.425
L25;4;WT;04:30-04:45;13.5
L25;4;WT;04:45-05:00;13.675
L25;4;WT;05:00-05:15;13.9
L25;4;WT;05:15-05:30;14.3
L25;4;WT;05:30-05:45;14.95
L25;4;WT;05:45-06:00;15.975
L25;4;WT;06:00-06:15;17.45
L25;4;WT;06:15-06:30;19.4
L25;4;WT;06:30-06:45;21.9
L25;4;WT;06:45-07:00;25
L25;4;WT;07:00-07:15;28.7
L25;4;WT;07:15-07:30;32.825
L25;4;WT;07:30-07:45;37.15
L25;4;WT;07:45-08:00;41.45
L25;4;WT;08:00-08:15;45.475
L25;4;WT;08:15-08:30;48.775
L25;4;WT;08:30-08:45;50.85
L25;4;WT;08:45-09:00;51.175
L25;4;WT;09:00-09:15;49.5
L25;4;WT;09:15-09:30;46.375
L25;4;WT;09:30-09:45;42.65
L25;4;WT;09:45-10:00;39.125
L25;4;WT;10:00-10:15;36.475
L25;4;WT;10:15-10:30;34.75
L25;4;WT;10:30-10:45;33.875
L25;4;WT;10:45-11:00;33.8
L25;4;WT;11:00-11:15;34.375
L25;4;WT;11:15-11:30;35.175
L25;4;WT;11:30-11:45;35.775
L25;4;WT;11:45-12:00;35.65
L25;4;WT;12:00-12:15;34.55
L25;4;WT;12:15-12:30;32.725
L25;4;WT;12:30-12:45;30.625
L25;4;WT;12:45-13:00;28.725
L25;4;WT;13:00-13:15;27.35
L25;4;WT;13:15-13:30;26.475
L25;4;WT;13:30-13:45;25.975
L25;4;WT;13:45-14:00;25.7
L25;4;WT;14:00-14:15;25.525
L25;4;WT;14:15-14:30;25.425
L25;4;WT;14:30-14:45;25.35
L25;4;WT;14:45-15:00;25.25
L25;4;WT;15:00-15:15;25.1
L25;4;WT;15:15-15:30;24.975
L25;4;WT;15:30-15:45;24.85
L25;4;WT;15:45-16:00;24.775
L25;4;WT;16:00-16:15;24.8
L25;4;WT;16:15-16:30;24.975
L25;4;WT;16:30-16:45;25.4
L25;4;WT;16:45-17:00;26.175
L25;4;WT;17:00-17:15;27.35
L25;4;WT;17:15-17:30;29.05
L25;4;WT;17:30-17:45;31.4
L25;4;WT;17:45-18:00;34.5
L25;4;WT;18:00-18:15;38.375
L25;4;WT;18:15-18:30;42.55
L25;4;WT;18:30-18:45;46.45
L25;4;WT;18:45-19:00;49.55
L25;4;WT;19:00-19:15;51.375
L25;4;WT;19:15-19:30;51.875
L25;4;WT;19:30-19:45;51.175
L25;4;WT;19:45-20:00;49.325
L25;4;WT;20:00-20:15;46.475
L25;4;WT;20:15-20:30;43.025
L25;4;WT;20:30-20:45;39.425
L25;4;WT;20:45-21:00;36.125
L25;4;WT;21:00-21:15;33.45
L25;4;WT;21:15-21:30;31.375
L25;4;WT;21:30-21:45;29.7
L25;4;WT;21:45-22:00;28.25
L25;4;WT;22:00-22:15;26.925
L25;4;WT;22:15-22:30;25.625
L25;4;WT;22:30-22:45;24.4
L25;4;WT;22:45-23:00;23.15
L25;4;WT;23:00-23:15;21.925
L25;4;WT;23:15-23:30;20.725
L25;4;WT;23:30-23:45;19.575
L25;4;WT;23:45-00:00;18.525
L25;5;SA;00:00-00:15;17.325000000000003
L25;5;SA;00:15-00:30;16.875
L25;5;SA;00:30-00:45;16.5375
L25;5;SA;00:45-01:00;16.2125
L25;5;SA;01:00-01:15;15.837499999999999
L25;5;SA;01:15-01:30;15.45
L25;5;SA;01:30-01:45;15.05
L25;5;SA;01:45-02:00;14.7
L25;5;SA;02:00-02:15;14.4
L25;5;SA;02:15-02:30;14.162500000000001
L25;5;SA;02:30-02:45;13.962499999999999
L25;5;SA;02:45-03:00;13.774999999999999
L25;5;SA;03:00-03:15;13.6125
L25;5;SA;03:15-03:30;13.4375
L25;5;SA;03:30-03:45;13.3125
L25;5;SA;03:45-04:00;13.2
L25;5;SA;04:00-04:15;13.1375
L25;5;SA;04:15-04:30;13.1125
L25;5;SA;04:30-04:45;13.1375
L25;5;SA;04:45-05:00;13.2
L25;5;SA;05:00-05:15;13.3
L25;5;SA;05:15-05:30;13.4375
L25;5;SA;05:30-05:45;13.6375
L25;5;SA;05:45-06:00;13.899999999999999
L25;5;SA;06:00-06:15;14.2875
L25;5;SA;06:15-06:30;15.0125
L25;5;SA;06:30-06:45;16.375
L25;5;SA;06:45-07:00;18.637500000000003
L25;5;SA;07:00-07:15;21.975
L25;5;SA;07:15-07:30;26.125
L25;5;SA;07:30-07:45;30.700000000000003
L25;5;SA;07:45-08:00;35.3125
L25;5;SA;08:00-08:15;39.599999999999994
L25;5;SA;08:15-08:30;43.25
L25;5;SA;08:30-08:45;45.9375
L25;5;SA;08:45-09:00;47.3625
L25;5;SA;09:00-09:15;47.3125
L25;5;SA;09:15-09:30;46.125
L25;5;SA;09:30-09:45;44.175
L25;5;SA;09:45-10:00;41.9125
L25;5;SA;10:00-10:15;39.7125
L25;5;SA;10:15-10:30;37.875
L25;5;SA;10:30-10:45;36.6375
L25;5;SA;10:45-11:00;36.2375
L25;5;SA;11:00-11:15;36.7875
L25;5;SA;11:15-11:30;37.7875
L25;5;SA;11:30-11:45;38.6
L25;5;SA;11:45-12:00;38.5625
L25;5;SA;12:00-12:15;37.225
L25;5;SA;12:15-12:30;34.974999999999994
L25;5;SA;12:30-12:45;32.325
L25;5;SA;12:45-13:00;29.875
L25;5;SA;13:00-13:15;28.025
L25;5;SA;13:15-13:30;26.7125
L25;5;SA;13:30-13:45;25.7
L25;5;SA;13:45-14:00;24.7875
L25;5;SA;14:00-14:15;23.7875
L25;5;SA;14:15-14:30;22.799999999999997
L25;5;SA;14:30-14:45;21.9375
L25;5;SA;14:45-15:00;21.3
L25;5;SA;15:00-15:15;21.0125
L25;5;SA;15:15-15:30;20.95
L25;5;SA;15:30-15:45;21.012500000000003
L25;5;SA;15:45-16:00;21.075
L25;5;SA;16:00-16:15;21.049999999999997
L25;5;SA;16:15-16:30;21.075
L25;5;SA;16:30-16:45;21.2875
L25;5;SA;16:45-17:00;21.887500000000003
L25;5;SA;17:00-17:15;23
L25;5;SA;17:15-17:30;24.675
L25;5;SA;17:30-17:45;26.925
L25;5;SA;17:45-18:00;29.762500000000003
L25;5;SA;18:00-18:15;33.125
L25;5;SA;18:15-18:30;36.6375
L25;5;SA;18:30-18:45;39.912499999999994
L25;5;SA;18:45-19:00;42.5
L25;5;SA;19:00-19:15;44.037499999999994
L25;5;SA;19:15-19:30;44.5125
L25;5;SA;19:30-19:45;44.0125
L25;5;SA;19:45-20:00;42.6125
L25;5;SA;20:00-20:15;40.400000000000006
L25;5;SA;20:15-20:30;37.6875
L25;5;SA;20:30-20:45;34.8
L25;5;SA;20:45-21:00;32.075
L25;5;SA;21:00-21:15;29.762500000000003
L25;5;SA;21:15-21:30;27.862499999999997
L25;5;SA;21:30-21:45;26.2625
L25;5;SA;21:45-22:00;24.9
L25;5;SA;22:00-22:15;23.65
L25;5;SA;22:15-22:30;22.5125
L25;5;SA;22:30-22:45;21.4375
L25;5;SA;22:45-23:00;20.375
L25;5;SA;23:00-23:15;19.3125
L25;5;SA;23:15-23:30;18.299999999999997
L25;5;SA;23:30-23:45;17.3625
L25;5;SA;23:45-00:00;16.549999999999997
L25;5;FT;00:00-00:15;15.925
L25;5;FT;00:15-00:30;15.412500000000001
L25;5;FT;00:30-00:45;15.024999999999999
L25;5;FT;00:45-01:00;14.7
L25;5;FT;01:00-01:15;14.425
L25;5;FT;01:15-01:30;14.175
L25;5;FT;01:30-01:45;13.962499999999999
L25;5;FT;01:45-02:00;13.775
L25;5;FT;02:00-02:15;13.625
L25;5;FT;02:15-02:30;13.5
L25;5;FT;02:30-02:45;13.399999999999999
L25;5;FT;02:45-03:00;13.325
L25;5;FT;03:00-03:15;13.25
L25;5;FT;03:15-03:30;13.1875
L25;5;FT;03:30-03:45;13.15
L25;5;FT;03:45-04:00;13.0875
L25;5;FT;04:00-04:15;13.0125
L25;5;FT;04:15-04:30;12.962499999999999
L25;5;FT;04:30-04:45;12.975
L25;5;FT;04:45-05:00;13.0875
L25;5;FT;05:00-05:15;13.3375
L25;5;FT;05:15-05:30;13.8
L25;5;FT;05:30-05:45;14.5375
L25;5;FT;05:45-06:00;15.625
L25;5;FT;06:00-06:15;17.1375
L25;5;FT;06:15-06:30;19.125
L25;5;FT;06:30-06:45;21.65
L25;5;FT;06:45-07:00;24.775
L25;5;FT;07:00-07:15;28.5125
L25;5;FT;07:15-07:30;32.625
L25;5;FT;07:30-07:45;36.85
L25;5;FT;07:45-08:00;40.8625
L25;5;FT;08:00-08:15;44.425
L25;5;FT;08:15-08:30;47.1875
L25;5;FT;08:30-08:45;48.9
L25;5;FT;08:45-09:00;49.2125
L25;5;FT;09:00-09:15;48
L25;5;FT;09:15-09:30;45.650000000000006
L25;5;FT;09:30-09:45;42.7
L25;5;FT;09:45-10:00;39.7125
L25;5;FT;10:00-10:15;37.1625
L25;5;FT;10:15-10:30;35.25
L25;5;FT;10:30-10:45;34.162499999999994
L25;5;FT;10:45-11:00;34.037499999999994
L25;5;FT;11:00-11:15;34.9125
L25;5;FT;11:15-11:30;36.2375
L25;5;FT;11:30-11:45;37.325
L25;5;FT;11:45-12:00;37.525
L25;5;FT;12:00-12:15;36.325
L25;5;FT;12:15-12:30;34.175
L25;5;FT;12:30-12:45;31.625
L25;5;FT;12:45-13:00;29.3
L25;5;FT;13:00-13:15;27.6625
L25;5;FT;13:15-13:30;26.6625
L25;5;FT;13:30-13:45;26.0625
L25;5;FT;13:45-14:00;25.700000000000003
L25;5;FT;14:00-14:15;25.3875
L25;5;FT;14:15-14:30;25.1125
L25;5;FT;14:30-14:45;24.8625
L25;5;FT;14:45-15:00;24.6625
L25;5;FT;15:00-15:15;24.5
L25;5;FT;15:15-15:30;24.35
L25;5;FT;15:30-15:45;24.225
L25;5;FT;15:45-16:00;24.0875
L25;5;FT;16:00-16:15;23.950000000000003
L25;5;FT;16:15-16:30;23.925
L25;5;FT;16:30-16:45;24.1625
L25;5;FT;16:45-17:00;24.775
L25;5;FT;17:00-17:15;25.9125
L25;5;FT;17:15-17:30;27.6
L25;5;FT;17:30-17:45;29.875
L25;5;FT;17:45-18:00;32.7625
L25;5;FT;18:00-18:15;36.2375
L25;5;FT;18:15-18:30;39.900000000000006
L25;5;FT;18:30-18:45;43.3
L25;5;FT;18:45-19:00;45.962500000000006
L25;5;FT;19:00-19:15;47.525000000000006
L25;5;FT;19:15-19:30;47.974999999999994
L25;5;FT;19:30-19:45;47.3875
L25;5;FT;19:45-20:00;45.849999999999994
L25;5;FT;20:00-20:15;43.475
L25;5;FT;20:15-20:30;40.6
L25;5;FT;20:30-20:45;37.5625
L25;5;FT;20:45-21:00;34.7375
L25;5;FT;21:00-21:15;32.3875
L25;5;FT;21:15-21:30;30.475
L25;5;FT;21:30-21:45;28.862499999999997
L25;5;FT;21:45-22:00;27.450000000000003
L25;5;FT;22:00-22:15;26.075000000000003
L25;5;FT;22:15-22:30;24.7375
L25;5;FT;22:30-22:45;23.425
L25;5;FT;22:45-23:00;22.1125
L25;5;FT;23:00-23:15;20.8
L25;5;FT;23:15-23:30;19.525
L25;5;FT;23:30-23:45;18.3625
L25;5;FT;23:45-00:00;17.375
L25;5;WT;00:00-00:15;17.049999999999997
L25;5;WT;00:15-00:30;16.275
L25;5;WT;00:30-00:45;15.6
L25;5;WT;00:45-01:00;15.0625
L25;5;WT;01:00-01:15;14.625
L25;5;WT;01:15-01:30;14.3125
L25;5;WT;01:30-01:45;14.0625
L25;5;WT;01:45-02:00;13.8875
L25;5;WT;02:00-02:15;13.7625
L25;5;WT;02:15-02:30;13.6375
L25;5;WT;02:30-02:45;13.5375
L25;5;WT;02:45-03:00;13.4375
L25;5;WT;03:00-03:15;13.3125
L25;5;WT;03:15-03:30;13.1875
L25;5;WT;03:30-03:45;13.075
L25;5;WT;03:45-04:00;12.9625
L25;5;WT;04:00-04:15;12.9
L25;5;WT;04:15-04:30;12.8875
L25;5;WT;04:30-04:45;12.9375
L25;5;WT;04:45-05:00;13.0875
L25;5;WT;05:00-05:15;13.350000000000001
L25;5;WT;05:15-05:30;13.7625
L25;5;WT;05:30-05:45;14.3875
L25;5;WT;05:45-06:00;15.2875
L25;5;WT;06:00-06:15;16.5
L25;5;WT;06:15-06:30;18.125
L25;5;WT;06:30-06:45;20.299999999999997
L25;5;WT;06:45-07:00;23.15
L25;5;WT;07:00-07:15;26.7125
L25;5;WT;07:15-07:30;30.775000000000002
L25;5;WT;07:30-07:45;35.05
L25;5;WT;07:45-08:00;39.25
L25;5;WT;08:00-08:15;43.0625
L25;5;WT;08:15-08:30;46.125
L25;5;WT;08:30-08:45;48
L25;5;WT;08:45-09:00;48.287499999999994
L25;5;WT;09:00-09:15;46.7625
L25;5;WT;09:15-09:30;43.95
L25;5;WT;09:30-09:45;40.5875
L25;5;WT;09:45-10:00;37.3875
L25;5;WT;10:00-10:15;34.962500000000006
L25;5;WT;10:15-10:30;33.4
L25;5;WT;10:30-10:45;32.6625
L25;5;WT;10:45-11:00;32.7625
L25;5;WT;11:00-11:15;33.5875
L25;5;WT;11:15-11:30;34.662499999999994
L25;5;WT;11:30-11:45;35.5
L25;5;WT;11:45-12:00;35.537499999999994
L25;5;WT;12:00-12:15;34.45
L25;5;WT;12:15-12:30;32.5375
L25;5;WT;12:30-12:45;30.3
L25;5;WT;12:45-13:00;28.262500000000003
L25;5;WT;13:00-13:15;26.775
L25;5;WT;13:15-13:30;25.8375
L25;5;WT;13:30-13:45;25.3
L25;5;WT;13:45-14:00;25.0125
L25;5;WT;14:00-14:15;24.825
L25;5;WT;14:15-14:30;24.7375
L25;5;WT;14:30-14:45;24.700000000000003
L25;5;WT;14:45-15:00;24.6625
L25;5;WT;15:00-15:15;24.637500000000003
L25;5;WT;15:15-15:30;24.6125
L25;5;WT;15:30-15:45;24.575000000000003
